id,name,popularity,duration_ms,explicit,track_number,type,release_date,album_name,album_total_tracks,artist_id,artist_name,acousticness,danceability,energy,instrumentalness,key,liveness,loudness,mode,speechiness,tempo,time_signature,valence
6lqkzfFox9QR2SMmu3D6pG,IssoAmor,,191821,,16,track,2021-10-29,NatalMPB,22,1vp5pm1DluN0sNXx4tMZzo,Atitude67,0.551,0.822,0.621,,9.0,0.351,-8.662,1.0,0.0598,94.499,4,0.52
3WwZgWSfSZEP9xYkUzkz8o,IssoAmor,,191821,,2,track,2021-10-28,MPBParaDesligardoMundo,20,1vp5pm1DluN0sNXx4tMZzo,Atitude67,0.551,0.822,0.621,,9.0,0.351,-8.662,1.0,0.0598,94.499,4,0.52
7FFeKikRTCWyPh5urEVZw4,ExDosExAoVivo,,155601,,3,track,2021-11-04,SertanejoParaDanarAtCansar,20,3FlCKtwOEYQQYyGVEbxG2Z,GeorgeHenriqueRodrigo,0.604,0.731,0.74,,11.0,0.111,-4.635,1.0,0.0751,122.815,4,0.633
2uLF9cRG0GK4PdqewrdDvz,VirandoLembranaAoVivoEmGoinia2020,,159332,,15,track,2021-11-04,SertanejoPraPensarnoCrush,20,3FlCKtwOEYQQYyGVEbxG2Z,GeorgeHenriqueRodrigo,0.521,0.605,0.731,,11.0,0.225,-3.704,1.0,0.132,149.964,4,0.759
0WRGOK5PLh4WOxCvRYBEFK,TchaueBenaLiveFromBrazil2007,,188200,,19,track,2021-10-29,FeriadoPagode,20,6VPRGmbZ0dupZrbwwEDRRw,Exaltasamba,0.61,0.668,0.726,,2.0,0.92,-7.522,1.0,0.0534,95.44,4,0.892
0K8ajzWnDrCvWGXpMf557e,MeApaixoneiPelaPessoaErrada,,210000,,19,track,2021-11-04,ProjetoVeroPagode,20,6VPRGmbZ0dupZrbwwEDRRw,Exaltasamba,0.608,0.557,0.585,,11.0,0.358,-9.354,,0.0571,141.25,4,0.651
22jSSIlzG3rxbudNjix1PE,MeApaixoneiPelaPessoaErrada,,210000,,20,track,2021-10-29,NatalPagode,21,6VPRGmbZ0dupZrbwwEDRRw,Exaltasamba,0.608,0.557,0.585,,11.0,0.358,-9.354,,0.0571,141.25,4,0.651
5BfMeLNN2tcm5dnOazIQHn,MeApaixoneiPelaPessoaErrada,,210000,,17,track,2021-11-05,PagodenoNatal,21,6VPRGmbZ0dupZrbwwEDRRw,Exaltasamba,0.608,0.557,0.585,,11.0,0.358,-9.354,,0.0571,141.25,4,0.651
4MpdbH1dPGNu7EWv4qufZA,TchaueBenaLiveFromBrazil2007,2.0,188200,,18,track,2021-11-03,PagodePraPensarnoCrush,18,6VPRGmbZ0dupZrbwwEDRRw,Exaltasamba,0.61,0.668,0.726,,2.0,0.92,-7.522,1.0,0.0534,95.44,4,0.892
4AAIAVjSyiq1N7SXKkwXZe,TrocadeCalada,78.0,203158,,1,track,2021-01-29,TrocadeCalada,1,1yR65psqiazQpeM79CcGh8,MarliaMendona,0.539,0.659,0.689,,1.0,0.147,-4.984,,0.0319,99.967,4,0.701
6Lrzxd7ST5oQ6FYKXKH7Ia,Vagabundo,80.0,165380,,1,track,2021-05-20,Vagabundo,1,2Z0lRIqr997lIUiPtrpKCr,MatheusKauan,0.089,0.47,0.917,,1.0,0.108,-4.532,,0.111,162.009,4,0.651
6m84TzSTM5nbwZxIxkYHz6,NamorandoComSaudade,78.0,174081,,3,track,2021-04-22,TudoEmPaz,15,1elUiq4X7pxej6FRlrEzjM,JorgeMateus,0.312,0.678,0.839,,2.0,0.0718,-3.78,1.0,0.113,156.057,4,0.798
0RoVmAeG1dC9U34S6RCCIB,QuebrandoProtocoloAoVivo,73.0,175216,,1,track,2021-10-28,ButecoinBostonVol2AoVivo,4,7MiDcPa6UiV3In7lIM71IN,GusttavoLima,0.238,0.732,0.93,,,0.606,-2.663,,0.12,172.822,4,0.892
053zWWZDziDJd3U94x8RuP,TodoMundoMenosVoc,77.0,206171,,2,track,2021-10-14,Patroas35,9,1yR65psqiazQpeM79CcGh8,MarliaMendona,0.753,0.778,0.641,,7.0,0.104,-5.258,1.0,0.0449,131.914,4,0.434
1tYJnXtKLoWVIL4lZOouQG,CTPreparadaAoVivo,82.0,213006,,1,track,2021-07-16,CTPreparadaAoVivo,1,2T1se5h5FRkw7ZfR7yxdlm,Tayrone,0.501,0.782,0.845,,2.0,0.713,-3.731,1.0,0.0721,121.95,4,0.771
5HZkmgck2eP8bRVHjo54BI,PrefiroFicarSemOuVocOuNingum,73.0,132209,,1,track,2021-03-05,PrefiroFicarSemOuVocOuNingum,1,4FTFlQC5nmDiOgU1hcMfaI,RogerGustavo,0.0994,0.72,0.814,,1.0,0.353,-5.387,,0.0395,153.982,4,0.963
6HV630GY0GT3RN2efFRmbP,Troca,77.0,171263,,2,track,2021-04-22,TudoEmPaz,15,1elUiq4X7pxej6FRlrEzjM,JorgeMateus,0.647,0.758,0.697,,1.0,0.0887,-4.103,1.0,0.0347,94.98,4,0.81
734SMzHPrnyvObHNFiziAU,Promessinha,,178796,,19,track,2021-11-04,SertanejoPraPensarnoCrush,20,1nca3OA1kKCpP6aPJcBL92,PaulaFernandes,0.382,0.851,0.682,,1.0,0.285,-7.18,1.0,0.0363,130.891,4,0.718
3HquWF2pZmWYu3WAEP9Heb,SNoDivulga,78.0,160476,,1,track,2021-02-25,SNoDivulga,1,1oSgjdbgLYULVmEBojPRw8,FernandoSorocaba,0.665,0.553,0.785,,3.0,0.445,-4.099,,0.0682,75.852,4,0.914
5R9KPXQVeyqsHZoPLMgfNy,BabyMeAtende,80.0,225671,,1,track,2021-02-26,BabyMeAtende,1,37mqXU98U5GmH5ZDtlHM1c,MatheusFernandes,0.607,0.65,0.792,2.36e-05,6.0,0.92,-3.825,,0.0393,154.027,4,0.872
3jSG8oE8doxDxmpe5GlFee,NoNoVou,78.0,173037,,2,track,2021-04-29,PiseiroSofrncia,10,0BHm7qbh3ENxvXzkQAG7MP,MariFernandez,0.427,0.631,0.861,0.000119,11.0,0.215,-1.891,,0.0424,149.95,4,0.822
1YiO0AdZz9HNoJZr8nkaDR,VamoTomarUma,77.0,139528,,2,track,2021-08-26,Chaaama,6,487N2T9nIPEHrlTZLL3SQs,ZNetoCristiano,0.462,0.673,0.76,,6.0,0.0706,-5.712,,0.0638,137.865,4,0.695
09CUSxRGMNVrxI9heZRi2Q,Euqueronamorar,,178933,,25,track,2021-10-29,MitosdaMPB,30,5mQMEwn8ExRnlxpp3L0gHn,AmadoBatista,0.142,0.64,0.761,,11.0,0.0718,-6.093,1.0,0.137,182.649,4,0.827
17Gh6E6eRfAAw7sCgmnkFc,OExdaSuaVida,73.0,179872,,1,track,2021-07-01,FalandodeAmorVol2,7,7MiDcPa6UiV3In7lIM71IN,GusttavoLima,0.163,0.779,0.9,,9.0,0.25,-3.644,,0.055,158.032,4,0.962
73ghohUx3BscZn4hQbD35X,FaxinaAoVivoNoCasaFiltr,77.0,153241,,1,track,2021-08-05,FaxinaAoVivoNoCasaFiltr,1,6m6e7D2TnV0aYMllFFwMxu,GuilhermeBenuto,0.544,0.532,0.856,,,0.109,-2.966,1.0,0.0926,159.342,4,0.928
4iavXH4dDUMA8yAabnUhSI,MeAmeMais,71.0,229857,,4,track,2021-04-22,TudoEmPaz,15,1elUiq4X7pxej6FRlrEzjM,JorgeMateus,0.293,0.565,0.548,,7.0,0.0953,-4.479,1.0,0.0485,92.574,4,0.551
685gjMmRjwLFrtCWtF2sXo,RasteiraAoVivo,77.0,189007,,3,track,2021-09-17,ManifestoMusicalAoVivoVol1,5,3p7PcrEHaaKLJnPUGOtRlT,HenriqueJuliano,0.528,0.593,0.692,,7.0,0.863,-5.364,,0.042,106.046,4,0.598
1bWBG6IkMnDr3qvCKSvQT7,BabyMeAtende,76.0,225671,,4,track,2021-07-09,NaPraiaPt1,10,37mqXU98U5GmH5ZDtlHM1c,MatheusFernandes,0.607,0.65,0.792,2.36e-05,6.0,0.92,-3.825,,0.0393,154.027,4,0.872
6vnKRiOjUjYT59xl4awHTx,SigiloAoVivo,75.0,165366,,1,track,2021-03-18,SigiloAoVivo,1,6m6e7D2TnV0aYMllFFwMxu,GuilhermeBenuto,0.433,0.535,0.765,,7.0,0.125,-3.716,,0.184,108.521,4,0.627
66HWIQEq6xO0IZ47AHrybG,DesbloqueadoAoVivo,78.0,188671,,1,track,2021-05-13,DesbloqueadoAoVivo,1,3k68C6mNMJL6OaAdWeW2ZF,DiegoVictorHugo,0.783,0.547,0.571,,7.0,0.251,-5.816,1.0,0.0412,75.188,4,0.38
7h1cBrNCSNaki0dRwtXaOL,Osamantes,,275586,,7,track,2021-11-05,Telenovelas,25,2wwWukJBsCikjlj7vlbQkM,Daniel,0.629,0.605,0.452,,,0.156,-7.573,1.0,0.025,99.864,4,0.301
6ZRpChG3BG4kojDfNOOK32,LadoEmocionalAoVivo,64.0,184390,,2,track,2021-10-28,ButecoinBostonVol2AoVivo,4,7MiDcPa6UiV3In7lIM71IN,GusttavoLima,0.357,0.692,0.789,,8.0,0.861,-4.171,,0.0533,142.906,4,0.511
62d4BfCTUHdOsARRETHLDz,MeteaLouca,79.0,179893,,1,track,2021-09-03,MeteaLouca,1,5JbQpbeFaKfuZVFzKwaawP,MCRogerinho,0.197,0.774,0.771,5.67e-05,3.0,0.0559,-2.949,,0.0373,116.004,4,0.752
4cKn3YjlRNowwNQi5LuZkk,SORRIA,73.0,181122,,1,track,2021-07-29,SORRIA,1,3qvcCP2J0fWi0m0uQDUf6r,LuanSantana,0.201,0.568,0.736,,11.0,0.362,-4.817,,0.0557,153.093,4,0.72
6H1OZfzhdwK4lmaPnOLJ0b,TodoMundoMenosVoc,78.0,206171,,1,track,2021-09-23,Patroas35,3,1yR65psqiazQpeM79CcGh8,MarliaMendona,0.753,0.778,0.641,,7.0,0.104,-5.258,1.0,0.0449,131.914,4,0.434
7Cdb0VyeW7k1fBR44EnScJ,PendnciaAoVivo,63.0,178966,,4,track,2021-10-28,ButecoinBostonVol2AoVivo,4,7MiDcPa6UiV3In7lIM71IN,GusttavoLima,0.372,0.756,0.712,,10.0,0.908,-3.924,1.0,0.0632,141.124,4,0.504
3VH5tRHLqAHYrZiAF9HSyP,InventordosAmoresAoVivo,62.0,200158,,3,track,2021-10-28,ButecoinBostonVol2AoVivo,4,7MiDcPa6UiV3In7lIM71IN,GusttavoLima,0.528,0.681,0.88,0.000224,5.0,0.938,-3.551,1.0,0.0391,139.844,4,0.554
3YvE7uo4ffseBoJPh8IhHp,Presepada,74.0,196209,,5,track,2021-10-14,Patroas35,9,1yR65psqiazQpeM79CcGh8,MarliaMendona,0.368,0.606,0.733,,9.0,0.144,-4.46,1.0,0.175,166.199,4,0.672
3ODFNdnvb3EwcXk6DI6tGA,Passatempo,74.0,162237,True,1,track,2021-05-07,Passatempo,1,1AL2GKpmRrKXkYIcASuRFa,WesleySafado,0.193,0.716,0.817,,7.0,0.071,-8.206,,0.0569,160.047,4,0.928
79Wou8NwYEFzTyDQudjENF,DesbloqueadoAoVivo,73.0,188671,,5,track,2021-07-29,EquilbrioAoVivo,18,3k68C6mNMJL6OaAdWeW2ZF,DiegoVictorHugo,0.783,0.547,0.571,,7.0,0.251,-5.816,1.0,0.0412,75.188,4,0.38
2rFQnkqRVcpKkMj1oLPMyb,MelhorQueMuitaGente,73.0,161519,,5,track,2021-08-20,AquieAgoraDeluxe,19,41QLxRXlc2NwfJZkHGHKid,IsraelRodolffo,0.57,0.719,0.806,,9.0,0.145,-4.556,,0.0566,113.929,4,0.714
2jb8HW2CXr4mOJaw7LJyVw,AcordoAoVivo,76.0,169771,,1,track,2021-10-22,AcordoAoVivo,1,3p7PcrEHaaKLJnPUGOtRlT,HenriqueJuliano,0.611,0.608,0.82,,6.0,0.933,-3.689,1.0,0.119,108.394,4,0.673
5IjLkZBAHwd77I2gAOKZLC,PedePraVoltar,73.0,141434,,1,track,2021-06-11,PedePraVoltar,1,6Y8pfJkEdw4EAST4g9C026,CleberCauan,0.458,0.607,0.882,,1.0,0.309,-3.186,,0.188,155.972,4,0.682
1d7AtPeraWVsvI4U1YTHt1,VestidoColadinho,75.0,144516,,1,track,2021-09-10,VestidoColadinhoMeteoP,2,5M1ILxS67JEzWguvzNakgE,MaxeLuan,0.119,0.621,0.909,,7.0,0.266,-2.185,1.0,0.0948,160.145,4,0.787
0KkpG6b73QfIjeZDqjLwxW,LgrimaporLgrimafeatGusttavoLimaAoVivo,73.0,152723,,1,track,2021-08-05,LgrimaporLgrimafeatGusttavoLimaAoVivo,1,6xlRSRMLgZbsSNd0BMobwy,DENNIS,0.0626,0.74,0.589,,11.0,0.601,-5.123,1.0,0.0487,130.121,4,0.39
7Kba4OaxQFQ1zlknQUpNqN,FazAmorComigoSHojeAoVivo,75.0,148227,,1,track,2021-05-26,FazAmorComigoSHojeAoVivo,1,41QLxRXlc2NwfJZkHGHKid,IsraelRodolffo,0.3,0.624,0.922,,1.0,0.112,-4.628,,0.0439,164.819,4,0.884
1Os5JfX1odjnL3ScZet6FB,SuperaoDigital,74.0,176297,,1,track,2021-08-13,SuperaoDigital,1,43DRDu6nLSeIedZ7T1A616,XandAvio,0.507,0.66,0.889,3.5e-05,2.0,0.101,-2.17,,0.0391,159.94,4,0.913
6WxpU2F5gwTzwYsAalI6nI,MotelAfrodite,73.0,170866,,3,track,2021-10-14,Patroas35,9,1yR65psqiazQpeM79CcGh8,MarliaMendona,0.333,0.671,0.636,,7.0,0.122,-6.496,1.0,0.0608,125.851,4,0.704
28m65cMH7QXHzFnZSTtNHY,NoSeioQueL,72.0,169586,,4,track,2021-10-14,Patroas35,9,1yR65psqiazQpeM79CcGh8,MarliaMendona,0.266,0.643,0.699,,4.0,0.116,-5.458,1.0,0.112,115.947,4,0.636
0HRw2wFSrDfqjFrLlezZic,Baladinha,,149000,,20,track,2021-11-02,ViralSertanejoAsMaisConhecidas,20,5exy2LREZrJ6aRzj1SwXQX,BruninhoDavi,0.495,0.74,0.814,,5.0,0.204,-3.633,,0.0303,132.964,4,0.885
3ljARtsXthocIZDiXz4fD6,Banheirinho2x2,,130500,,12,track,2021-11-04,SertanejoPraPensarnoCrush,20,5exy2LREZrJ6aRzj1SwXQX,BruninhoDavi,0.157,0.795,0.742,,11.0,0.0925,-6.371,,0.0365,128.049,4,0.854
3NNTidOMfMhbx4V5fYznA4,FazJustia,,179190,,2,track,2021-10-29,FeriadoSertanejo,20,5exy2LREZrJ6aRzj1SwXQX,BruninhoDavi,0.155,0.746,0.822,,9.0,0.755,-3.962,1.0,0.15,154.961,4,0.603
0a7cnwzybY9bQaxh0pQXOK,Baladinha,,149000,,10,track,2021-11-04,SertanejoParaDanarAtCansar,20,5exy2LREZrJ6aRzj1SwXQX,BruninhoDavi,0.495,0.74,0.814,,5.0,0.204,-3.633,,0.0303,132.964,4,0.885
1GUHF4VNa4TtMuVaYKPaDz,Banheirinho2x2,,130500,,11,track,2021-10-29,FeriadoSertanejo,20,5exy2LREZrJ6aRzj1SwXQX,BruninhoDavi,0.157,0.795,0.742,,11.0,0.0925,-6.371,,0.0365,128.049,4,0.854
6Fwsfirqp1omy14ihcGAVt,Banheirinho2x2,,130500,,1,track,2021-11-04,SertanejoParaDanarAtCansar,20,5exy2LREZrJ6aRzj1SwXQX,BruninhoDavi,0.157,0.795,0.742,,11.0,0.0925,-6.371,,0.0365,128.049,4,0.854
673FbnoGINTema0Rj1T1l9,Banheirinho2x2,,130500,,15,track,2021-11-12,HitsdoVero2021Atualizado,22,5exy2LREZrJ6aRzj1SwXQX,BruninhoDavi,0.157,0.795,0.742,,11.0,0.0925,-6.371,,0.0365,128.049,4,0.854
4Jeet4JfqRVm34UsZqDNs2,Banheirinho2x2,,130500,,12,track,2021-11-02,ViralSertanejoAsMaisConhecidas,20,5exy2LREZrJ6aRzj1SwXQX,BruninhoDavi,0.157,0.795,0.742,,11.0,0.0925,-6.371,,0.0365,128.049,4,0.854
77rIMl1WIrLf4ZDKFYZ4ji,guaNosZiAoVivo,73.0,188951,,1,track,2021-10-15,guaNosZiAoVivo,1,1tKrZaph4cLsnEdqC5BNEQ,ClaytonRomrio,0.476,0.541,0.869,,2.0,0.868,-1.875,1.0,0.0601,129.82,4,0.494
7pvrsbBKUQI2QmA74WCJa5,ElaeEla,73.0,168644,,2,track,2021-10-07,Chaaama,10,487N2T9nIPEHrlTZLL3SQs,ZNetoCristiano,0.279,0.578,0.669,,4.0,0.171,-4.748,,0.0341,110.001,4,0.53
1G0kLIS0hE6uUPlIE9gksp,FClube,72.0,171764,,7,track,2021-10-14,Patroas35,9,1yR65psqiazQpeM79CcGh8,MarliaMendona,0.573,0.676,0.658,,9.0,0.154,-5.685,,0.0714,101.912,4,0.596
56F3ngwk3a42aLY0o5QgBF,FalaComigoAoVivo,67.0,140629,,9,track,2021-02-04,OEmbaixadorTheLegacyAoVivo,13,7MiDcPa6UiV3In7lIM71IN,GusttavoLima,0.283,0.818,0.919,,2.0,0.318,-3.013,1.0,0.0694,160.002,4,0.949
1gqZjpNPd6UrV8ZGyKPjDw,AtAPrximaVidaAoVivo,73.0,194310,,4,track,2021-09-17,ManifestoMusicalAoVivoVol1,5,3p7PcrEHaaKLJnPUGOtRlT,HenriqueJuliano,0.135,0.587,0.755,,4.0,0.976,-4.038,,0.184,117.606,4,0.629
6KoWlMNCiFdHnzYSX1Ag8q,NuncaVaiSerNs,72.0,172693,,1,track,2021-09-02,NuncaVaiSerNs,1,3hq7WoPJsrRP0KMSLhUgRz,MuriloHuff,0.551,0.672,0.743,,1.0,0.114,-3.79,1.0,0.0332,141.82,4,0.63
2ixi9HWJw5lnLDmRMsiCS5,VocBeberiaOuNoBeberia,72.0,154662,,1,track,2021-10-07,Chaaama,10,487N2T9nIPEHrlTZLL3SQs,ZNetoCristiano,0.562,0.587,0.774,,10.0,0.071,-4.719,1.0,0.0665,75.895,4,0.593
1c4htMHiolERc0YJvZNdlc,VaiLEmCasaHoje,73.0,191523,,1,track,2021-10-22,VaiLEmCasaHoje,1,3FlCKtwOEYQQYyGVEbxG2Z,GeorgeHenriqueRodrigo,0.53,0.456,0.83,,8.0,0.968,-3.646,,0.281,157.628,4,0.619
65a4DhoLYDReDAEH3zg6ZE,ResumindoAoVivo,68.0,202092,,1,track,2021-08-05,ResumindoAoVivo,1,0CrGLmfVKzk9rAyiNb91ft,DiegoArnaldo,0.325,0.746,0.807,,7.0,0.951,-2.916,,0.0727,75.038,4,0.702
0YluTOlBctnpHPABgFSXEw,VouFalarQueNoQueroRemix,72.0,151068,,1,track,2021-03-12,VouFalarQueNoQueroRemix,1,2zWqENF4cnsd1nLmraG9IE,DJLucasBeat,0.654,0.825,0.573,9.83e-06,9.0,0.11,-3.778,1.0,0.0727,134.059,4,0.545
7tWitQW3kYfHBdTb90qI6H,PrefiroNemSaberAoVivo,69.0,199800,,2,track,2021-10-07,ButecoinBostonVol1AoVivo,5,7MiDcPa6UiV3In7lIM71IN,GusttavoLima,0.408,0.793,0.789,0.000236,2.0,0.251,-3.662,1.0,0.0445,117.953,4,0.684
0DlHQxrVijRqVUfuS6PKaY,DeixadeOndaPorraNenhuma,71.0,184999,True,1,track,2021-01-21,DeixadeOndaPorraNenhuma,1,6xlRSRMLgZbsSNd0BMobwy,DENNIS,0.29,0.815,0.69,,9.0,0.312,-4.622,1.0,0.0469,135.036,4,0.654
40zJaB3z53PGaxIkYyieBP,SdeSacanagemAoVivo,70.0,183695,,2,track,2021-01-29,AquieAgoraVol1AoVivo,9,41QLxRXlc2NwfJZkHGHKid,IsraelRodolffo,0.538,0.826,0.769,,11.0,0.345,-5.203,,0.0507,125.979,4,0.709
6XSXOvojEslvbqBCh7IP8Z,EstadoFrgilAoVivo,70.0,176977,,1,track,2021-07-07,EstadoFrgilAoVivo,1,0NsJZ5PMjqghGDuMzY7CuT,MarcosBelutti,0.503,0.609,0.688,,,0.279,-4.723,,0.143,127.636,4,0.893
78APwJSo30uWBB5PWROMNw,ParadeMeChamarPraTrair,70.0,207251,,6,track,2021-10-14,Patroas35,9,1yR65psqiazQpeM79CcGh8,MarliaMendona,0.561,0.548,0.506,,,0.076,-5.093,1.0,0.0292,79.053,4,0.525
03D8hNCVDBzQPCHHam1Q16,NoTTeAlugando,69.0,175259,,1,track,2021-10-14,NoTTeAlugando,1,1zEo6Fk1iaaOYFlFPBHCFn,HumbertoRonaldo,0.214,0.506,0.848,,2.0,0.235,-4.176,1.0,0.206,157.648,4,0.659
4X76i15ANs7rr70xcUn0Ru,EuNoVouNamorar,69.0,170699,,9,track,2021-10-14,Patroas35,9,1yR65psqiazQpeM79CcGh8,MarliaMendona,0.588,0.74,0.756,,,0.264,-5.461,1.0,0.0456,108.03,4,0.639
13hyExMFjdAQ6ZsgqLdpSS,VocNoMandaEmMim,69.0,148975,,8,track,2021-10-14,Patroas35,9,1yR65psqiazQpeM79CcGh8,MarliaMendona,0.693,0.514,0.585,,4.0,0.317,-5.154,,0.0473,143.844,4,0.342
70PwecMUvcdwyunypqGHfQ,GaiolaAoVivo,72.0,195039,,5,track,2021-09-17,ManifestoMusicalAoVivoVol1,5,3p7PcrEHaaKLJnPUGOtRlT,HenriqueJuliano,0.168,0.38,0.809,,7.0,0.898,-3.906,1.0,0.179,155.359,4,0.271
5QZnSx55snFrOXgFNeCpIF,TempodeBeberAoVivo,67.0,161850,,3,track,2021-10-07,ButecoinBostonVol1AoVivo,5,7MiDcPa6UiV3In7lIM71IN,GusttavoLima,0.211,0.771,0.944,,7.0,0.383,-3.99,1.0,0.0805,125.06,4,0.685
0m6XpDgZSyqyCg0HKOCaO8,EstelionatoAfetivoAoVivo,73.0,172000,,1,track,2021-09-24,EstelionatoAfetivoAoVivo,1,7M83IzPXGA4ClZJ5reW2Ro,DouglasVinicius,0.355,0.451,0.881,,11.0,0.898,-2.762,1.0,0.086,105.69,4,0.601
2Nlf97QqqcZ2x9Qb4h1Qt2,CoraodeIsca,73.0,147396,,3,track,2021-02-12,ltimoBeijo,6,5JXhkyafynxCvxtov7C1PV,BrunoMarrone,0.352,0.719,0.793,,,0.557,-4.402,,0.0421,120.108,4,0.766
1I8hSNEe0UeDU6e4vdSiUw,CabodeGuerra,68.0,195849,,1,track,2021-09-17,CabodeGuerra,1,6Y8pfJkEdw4EAST4g9C026,CleberCauan,0.641,0.382,0.679,,9.0,0.149,-4.425,1.0,0.0711,169.952,4,0.443
6FaJ8kDyy4SDJpLPwAo9gE,DeGarrafaAPiorAoVivo,65.0,162158,,1,track,2021-11-05,DeGarrafaAPiorAoVivo,1,3p7PcrEHaaKLJnPUGOtRlT,HenriqueJuliano,0.282,0.554,0.745,,1.0,0.301,-3.584,1.0,0.0923,154.067,4,0.603
3ibiPPqHxdmX4nNp4kNHE9,Passatempo,70.0,162237,,3,track,2021-06-17,WSSemLimites,9,1AL2GKpmRrKXkYIcASuRFa,WesleySafado,0.193,0.716,0.817,,7.0,0.071,-8.206,,0.0569,160.047,4,0.928
7b0W6Ra4fEoTTUWjQW1lpl,ImagineaCena,72.0,181482,,1,track,2021-10-15,ImagineaCena,1,007FXgr0jLBJxhPJjacXQH,EricLand,0.146,0.697,0.822,,8.0,0.132,-3.043,1.0,0.0357,139.918,4,0.964
3p3iOpzsKOGMeNBaexBXXR,ASSIMNASCEUMBBADO,68.0,223374,,1,track,2021-08-26,ASSIMNASCEUMBBADO,1,3qvcCP2J0fWi0m0uQDUf6r,LuanSantana,0.511,0.459,0.78,,2.0,0.323,-4.169,1.0,0.0935,92.358,4,0.507
0FgmXd8120dvsuKa3Rb46q,Neon,68.0,199345,,1,track,2021-09-10,Neon,1,2CKOmarVWvWqkNWUatHCex,AnaCastela,0.18,0.634,0.806,,6.0,0.415,-4.301,1.0,0.224,180.09,4,0.68
4zN7Kfk6s75jBOEehLHzV2,NoPareiDeSofrer,77.0,176394,,1,track,2021-06-25,NoPareiDeSofrer,1,1X6ORK7IekgmyjV6IFPszP,GustavoMioto,0.317,0.702,0.88,,4.0,0.108,-2.671,,0.145,157.999,4,0.632
158ukl5rih76dOEsp0I91H,Paradigmas,72.0,157354,,4,track,2021-01-22,TudoEmPazVol1,5,1elUiq4X7pxej6FRlrEzjM,JorgeMateus,0.322,0.686,0.789,,1.0,0.4,-4.103,1.0,0.126,157.932,4,0.822
06CYO0spZRrPQIavUIJpd6,SuaCamaNoExplicaNada,,175102,,6,track,2021-11-04,SertanejoPraPensarnoCrush,20,3rbG069NuFKBCXYPoGjB9g,HugoVitor,0.431,0.534,0.895,,1.0,0.393,-4.217,1.0,0.0579,160.12,4,0.612
2vxv1ZAB28Iwfk35q0oOwp,NoNegoUmVamo,,153462,,7,track,2021-11-02,ViralSertanejoAsMaisConhecidas,20,3rbG069NuFKBCXYPoGjB9g,HugoVitor,0.218,0.509,0.96,,2.0,0.128,-3.502,1.0,0.0681,174.949,4,0.729
66yP0piXjRGPcCR0F6CO6I,SuaCamaNoExplicaNada,,175102,,16,track,2021-11-04,SertanejoParaDanarAtCansar,20,3rbG069NuFKBCXYPoGjB9g,HugoVitor,0.431,0.534,0.895,,1.0,0.393,-4.217,1.0,0.0579,160.12,4,0.612
1CGEpVQzMMMb6GULLbs80e,SuaCamaNoExplicaNada,,175102,,13,track,2021-11-12,HitsdoVero2021Atualizado,22,3rbG069NuFKBCXYPoGjB9g,HugoVitor,0.431,0.534,0.895,,1.0,0.393,-4.217,1.0,0.0579,160.12,4,0.612
1xCEcKXLXVfCDNCe14TZht,NoNegoUmVamo,,153462,,16,track,2021-11-12,HitsdoVero2021Atualizado,22,3rbG069NuFKBCXYPoGjB9g,HugoVitor,0.218,0.509,0.96,,2.0,0.128,-3.502,1.0,0.0681,174.949,4,0.729
71GyTh89MQ7z06j4q4M7qY,NoNegoUmVamo,,153462,,16,track,2021-10-29,FeriadoSertanejo,20,3rbG069NuFKBCXYPoGjB9g,HugoVitor,0.218,0.509,0.96,,2.0,0.128,-3.502,1.0,0.0681,174.949,4,0.729
2ujrQDbm1iAdUB36MvWyZL,MudeiDemais,,186990,,5,track,2021-10-29,FeriadoSertanejo,20,3rbG069NuFKBCXYPoGjB9g,HugoVitor,0.725,0.513,0.633,,6.0,0.104,-5.935,1.0,0.0365,117.284,5,0.703
5mad9dJZpescl7YFEpuYdL,UsaSuaMo,,165864,,17,track,2021-11-04,SertanejoPraPensarnoCrush,20,3rbG069NuFKBCXYPoGjB9g,HugoVitor,0.264,0.599,0.885,,1.0,0.195,-3.648,1.0,0.0405,169.915,4,0.81
1XYFnfHlLZLtqgZe5XmCsb,SuaCamaNoExplicaNada,,175102,,16,track,2021-11-02,ViralSertanejoAsMaisConhecidas,20,3rbG069NuFKBCXYPoGjB9g,HugoVitor,0.431,0.534,0.895,,1.0,0.393,-4.217,1.0,0.0579,160.12,4,0.612
2d4o9rZbihsnS5rDNhTszW,NoNegoUmVamo,,153462,,12,track,2021-11-04,SertanejoParaDanarAtCansar,20,3rbG069NuFKBCXYPoGjB9g,HugoVitor,0.218,0.509,0.96,,2.0,0.128,-3.502,1.0,0.0681,174.949,4,0.729
1KhVdrVx32QaDrkIW4CHrI,SuaCamaNoExplicaNada,,175102,,14,track,2021-10-29,FeriadoSertanejo,20,3rbG069NuFKBCXYPoGjB9g,HugoVitor,0.431,0.534,0.895,,1.0,0.393,-4.217,1.0,0.0579,160.12,4,0.612
6cH9KF76sEZ0XvlwV3Rx8A,NoNegoUmVamo,,153462,,9,track,2021-11-04,SertanejoPraPensarnoCrush,20,3rbG069NuFKBCXYPoGjB9g,HugoVitor,0.218,0.509,0.96,,2.0,0.128,-3.502,1.0,0.0681,174.949,4,0.729
