id,name,popularity,duration_ms,explicit,track_number,type,release_date,album_name,album_total_tracks,artist_id,artist_name
1h6a1gcgHa4hg09xEmue3V,Storiezin,69,138387,false,1,track,2021-03-12,Storiezin,1,0NiaKn55OzJswiYevvlKfz,Raí Saia Rodada
5LlTh3GtUiao5aurwVIg5R,Volta Rapariga,70,196371,false,1,track,2021-05-17,Volta Rapariga,1,6xrc4RXcso9uKlYWlIANPU,Vitinho Imperador
7fnXPPBrHSGb15iPvVgFd8,Alvejante,70,207652,false,1,track,2021-08-27,Alvejante,1,44F6hbmusaHQR96WFbo6Lv,Priscila Senna
6FkhMoi8SaRuEhRSazATq1,Gira Mundão,0,157106,false,6,track,2021-10-29,Natal Pisadinha,23,6LjdKBMnP1Da8Oe6WhrN56,Aldair Playboy
4bPkamRsbC3q8qohTq6XjZ,Gira Mundão,0,157106,false,3,track,2021-11-05,Pisadinha no Natal,23,6LjdKBMnP1Da8Oe6WhrN56,Aldair Playboy
4HslPcDI2z82AnHBrAgXf8,Gira Mundão,0,157106,false,16,track,2021-11-03,Forró Pra Pensar no Crush,19,6LjdKBMnP1Da8Oe6WhrN56,Aldair Playboy
2LWMLhm3Pt0k3MSkBH6bWU,Quarentena Embrazada,0,134750,false,19,track,2021-11-04,Projeto Verão Funk,21,6LjdKBMnP1Da8Oe6WhrN56,Aldair Playboy
58cCC9SEk1VUwpFOmcU7Po,Eu Fui Pra Terminar - Ao Vivo,64,190328,false,10,track,2021-08-25,Da Roça Pra Cidade (Ao Vivo),16,5Lv2GUVwqmQBPwrTrxucE5,Os Barões Da Pisadinha
7as7OL7cmgFZDADgVjQZjz,Meia Noite (Ce Tem Meu Whatsapp) - Ao Vivo,62,189115,false,1,track,2021-01-22,Da Roça Pra Cidade (Ao Vivo),2,5Lv2GUVwqmQBPwrTrxucE5,Os Barões Da Pisadinha
1TX0YtdSUwj9AvMJTTmvLV,Sempre Tem Um Ex (Ao Vivo No Casa Filtr) (feat. Tierry),63,168653,false,1,track,2021-08-12,Sempre Tem Um Ex (Ao Vivo No Casa Filtr) (feat. Tierry),1,597XBqZtaiZC7laCNx3nVz,Yasmin Santos
6q0LSETMZ3XlebX8MpduKa,No Dente,63,148903,false,1,track,2021-09-16,No Dente,8,0NiaKn55OzJswiYevvlKfz,Raí Saia Rodada
