id,name,popularity,duration_ms,explicit,track_number,type,release_date,album_name,album_total_tracks,artist_id,artist_name
04tdHVB1dqr7uT9aiWEGPw,SSICK,67,190146,false,4,track,2021-08-23,NOEASY,14,2dIgFjalVxs4ThymZ67YCE,Stray Kids
15djITIu5osnO9yIT29r0Z,mumumumuch,66,209093,false,1,track,2021-09-15,I SAY MAMAMOO : THE BEST,23,0XATRDCYuuGhk0oE7C0o5G,MAMAMOO
4t2FIqZJORKZGSKg30SShr,NAKKA (with IU),68,212807,false,2,track,2021-07-26,NEXT EPISODE,7,6OwKE9Ez6ALxpTaKcT5ayv,AKMU
76mWY4B10RpcuxsA4nfqp3,Eternal Sunshine,65,209618,false,1,track,2021-09-13,ZERO : FEVER Part.3,6,68KmkJeZGfwe1OUaivBa2L,ATEEZ
5RqwjQWDwxQ3HTkOfXTrS6,Dive with you (feat. eaJ),65,218240,false,1,track,2021-08-22,Dive with you (feat. eaJ),1,2bWTIIQP9zaVc55RaMGu7e,Seori
4f3wldin8UmItfSJKK5BF2,B.T.W (feat. Jay Park) - Prod. Cha Cha Malone,67,192585,false,1,track,2021-08-26,SOMO: FUME,6,3IjHX8KZKoeq3X4QgXxqbT,JAY B
314oBdIvnoTPDwSP4zOP8p,Diamonds + And Pearls,62,219586,false,2,track,2021-09-03,Shang-Chi and The Legend of The Ten Rings: The Album,18,0siBQaURCli5wn2lqv8WZg,DPR LIVE
7wDVvxMUdW5MtJUqFtuXUz,Bicycle,66,179156,false,2,track,2021-02-15,Querencia,21,2PSJ6YriU7JsFucxACpU7Y,CHUNG HA
0xmEcb4yhUy5PS8MHdAvmc,Butter (Cooler Remix),68,161632,false,4,track,2021-06-04,Butter (Hotter, Sweeter, Cooler),5,3Nrfpe0tUJi4K4DXYWgMUX,BTS
0EetZOEMuGdEEz4x2q4VlM,Silent Cry,67,209506,false,7,track,2021-08-23,NOEASY,14,2dIgFjalVxs4ThymZ67YCE,Stray Kids
3D7v5jf65I2bNdl4VA5zOZ,Snake,71,209760,false,2,track,2021-10-08,Girls Planet 999 - Creation Mission,4,4ygdhRUrQC8M210MBWHBQZ,Medusa
7uidJM7xBikobIitpHQKZ4,Drive You Home,66,216163,false,1,track,2021-07-29,Drive You Home,1,1kfWoWgCugPkyxQP8lkRlY,Jackson Wang
1FqLWBedYhhH6CYQIMFxzz,Surfin’ (Lee Know, Changbin, Felix),67,191333,false,11,track,2021-08-23,NOEASY,14,2dIgFjalVxs4ThymZ67YCE,Stray Kids
